id_producto,id_almacen,id_proveedor,id_tipo_movimiento,fecha_movimiento,id_usuario,numero_documento,cantidad,costo_unitario,costo_total,stock_anterior,stock_resultante,motivo,observaciones
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-08-31,1,VTA-178986,-3,28.67,86.01,367,364,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-09-08,1,VTA-008616,-1,28.67,28.67,364,363,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-09-10,1,VTA-137996,-3,28.67,86.01,363,360,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-09-23,1,VTA-194794,-2,28.67,57.34,360,358,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-09-24,1,VTA-004957,-4,28.67,114.68,358,354,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-09-26,1,VTA-082700,-4,28.67,114.68,354,350,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-10-06,1,VTA-177270,-3,28.67,86.01,350,347,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-10-06,1,VTA-233105,-1,28.67,28.67,347,346,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-10-06,1,VTA-244849,-1,28.67,28.67,346,345,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-10-10,1,VTA-008162,-3,28.67,86.01,345,342,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-10-20,1,VTA-196657,-4,28.67,114.68,342,338,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-10-31,1,VTA-051114,-3,28.67,86.01,338,335,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-01,1,VTA-164494,-1,28.67,28.67,335,334,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-03,1,VTA-242505,-2,28.67,57.34,334,332,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-04,1,VTA-035404,-1,28.67,28.67,332,331,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-04,1,VTA-061366,-1,28.67,28.67,331,330,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-04,1,VTA-178362,-3,28.67,86.01,330,327,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-07,1,VTA-122104,-1,28.67,28.67,327,326,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-08,1,VTA-194261,-3,28.67,86.01,326,323,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-08,1,VTA-157445,-4,28.67,114.68,323,319,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-10,1,VTA-126615,-4,28.67,114.68,319,315,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-11,1,VTA-124347,-4,28.67,114.68,315,311,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-14,1,VTA-014461,-4,28.67,114.68,311,307,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-15,1,VTA-130569,-3,28.67,86.01,307,304,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-17,1,VTA-058551,-2,28.67,57.34,304,302,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-20,1,VTA-017212,-3,28.67,86.01,302,299,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-11-25,1,VTA-010373,-2,28.67,57.34,299,297,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-02,1,VTA-180741,-1,28.67,28.67,297,296,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-04,1,VTA-172547,-4,28.67,114.68,296,292,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-04,1,VTA-228684,-2,28.67,57.34,292,290,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-06,1,VTA-005405,-3,28.67,86.01,290,287,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-06,1,VTA-121474,-3,28.67,86.01,287,284,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-06,1,VTA-112814,-2,28.67,57.34,284,282,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-06,1,VTA-131891,-4,28.67,114.68,282,278,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_ENTRADA,2024-12-09,1,COMP-000006,122,28.67,3497.7400000000002,278,400,Compra periódica,Compra regular a proveedor
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-09,1,VTA-233249,-2,28.67,57.34,400,398,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-10,1,VTA-010728,-4,28.67,114.68,398,394,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-11,1,VTA-099224,-2,28.67,57.34,394,392,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-11,1,VTA-243546,-2,28.67,57.34,392,390,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-12,1,VTA-038267,-2,28.67,57.34,390,388,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-17,1,VTA-093528,-2,28.67,57.34,388,386,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-18,1,VTA-238856,-1,28.67,28.67,386,385,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-19,1,VTA-085376,-3,28.67,86.01,385,382,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-19,1,VTA-005794,-3,28.67,86.01,382,379,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-20,1,VTA-040672,-2,28.67,57.34,379,377,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-20,1,VTA-157517,-1,28.67,28.67,377,376,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-21,1,VTA-160322,-1,28.67,28.67,376,375,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-21,1,VTA-160823,-3,28.67,86.01,375,372,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-22,1,VTA-238128,-4,28.67,114.68,372,368,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-22,1,VTA-085788,-3,28.67,86.01,368,365,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-23,1,VTA-174500,-3,28.67,86.01,365,362,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-23,1,VTA-054664,-3,28.67,86.01,362,359,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-24,1,VTA-210980,-4,28.67,114.68,359,355,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-24,1,VTA-215742,-1,28.67,28.67,355,354,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-25,1,VTA-118740,-4,28.67,114.68,354,350,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-26,1,VTA-044494,-3,28.67,86.01,350,347,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-27,1,VTA-182434,-3,28.67,86.01,347,344,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-30,1,VTA-105730,-3,28.67,86.01,344,341,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-04,1,VTA-229184,-2,28.67,57.34,341,339,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-06,1,VTA-113153,-2,28.67,57.34,339,337,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-09,1,VTA-034857,-2,28.67,57.34,337,335,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-11,1,VTA-128895,-3,28.67,86.01,335,332,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-21,1,VTA-168878,-3,28.67,86.01,332,329,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-21,1,VTA-070594,-1,28.67,28.67,329,328,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-23,1,VTA-092390,-2,28.67,57.34,328,326,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-24,1,VTA-174220,-4,28.67,114.68,326,322,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-29,1,VTA-122299,-4,28.67,114.68,322,318,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-30,1,VTA-198237,-4,28.67,114.68,318,314,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-02,1,VTA-010338,-1,28.67,28.67,314,313,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-03,1,VTA-082708,-2,28.67,57.34,313,311,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-05,1,VTA-067681,-3,28.67,86.01,311,308,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-06,1,VTA-228478,-2,28.67,57.34,308,306,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-10,1,VTA-110557,-1,28.67,28.67,306,305,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-12,1,VTA-185929,-4,28.67,114.68,305,301,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-13,1,VTA-169964,-3,28.67,86.01,301,298,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-14,1,VTA-242013,-1,28.67,28.67,298,297,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-19,1,VTA-092267,-3,28.67,86.01,297,294,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-19,1,VTA-046625,-3,28.67,86.01,294,291,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-24,1,VTA-017554,-2,28.67,57.34,291,289,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-27,1,VTA-126604,-2,28.67,57.34,289,287,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-28,1,VTA-105929,-3,28.67,86.01,287,284,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-01,1,VTA-038320,-3,28.67,86.01,284,281,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-03,1,VTA-232968,-1,28.67,28.67,281,280,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-05,1,VTA-017345,-4,28.67,114.68,280,276,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_ENTRADA,2025-03-06,1,COMP-000007,124,28.67,3555.0800000000004,276,400,Compra periódica,Compra regular a proveedor
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-06,1,VTA-178710,-1,28.67,28.67,400,399,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-10,1,VTA-192358,-4,28.67,114.68,399,395,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-13,1,VTA-234057,-1,28.67,28.67,395,394,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-22,1,VTA-180338,-2,28.67,57.34,394,392,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-27,1,VTA-156764,-4,28.67,114.68,392,388,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-29,1,VTA-027482,-2,28.67,57.34,388,386,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-31,1,VTA-144309,-4,28.67,114.68,386,382,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-04-04,1,VTA-021664,-3,28.67,86.01,382,379,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-04-10,1,VTA-245920,-3,28.67,86.01,379,376,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-04-11,1,VTA-030591,-4,28.67,114.68,376,372,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-04-27,1,VTA-126781,-2,28.67,57.34,372,370,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-04-29,1,VTA-232614,-1,28.67,28.67,370,369,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-03,1,VTA-098250,-1,28.67,28.67,369,368,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-04,1,VTA-052142,-3,28.67,86.01,368,365,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-07,1,VTA-051324,-4,28.67,114.68,365,361,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-07,1,VTA-061288,-4,28.67,114.68,361,357,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-10,1,VTA-169603,-1,28.67,28.67,357,356,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-22,1,VTA-098158,-4,28.67,114.68,356,352,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-29,1,VTA-014354,-3,28.67,86.01,352,349,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-30,1,VTA-113728,-4,28.67,114.68,349,345,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-01,1,VTA-038633,-1,28.67,28.67,345,344,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-01,1,VTA-110817,-2,28.67,57.34,344,342,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-03,1,VTA-237434,-1,28.67,28.67,342,341,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-06,1,VTA-052653,-2,28.67,57.34,341,339,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-07,1,VTA-196789,-3,28.67,86.01,339,336,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-10,1,VTA-155087,-1,28.67,28.67,336,335,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-15,1,VTA-027442,-2,28.67,57.34,335,333,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-19,1,VTA-070930,-3,28.67,86.01,333,330,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-19,1,VTA-173660,-3,28.67,86.01,330,327,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-20,1,VTA-020061,-4,28.67,114.68,327,323,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-21,1,VTA-083629,-3,28.67,86.01,323,320,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-21,1,VTA-223434,-1,28.67,28.67,320,319,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-21,1,VTA-128581,-3,28.67,86.01,319,316,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-21,1,VTA-097223,-3,28.67,86.01,316,313,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-24,1,VTA-053360,-2,28.67,57.34,313,311,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-25,1,VTA-066366,-4,28.67,114.68,311,307,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-25,1,VTA-005680,-3,28.67,86.01,307,304,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-01,1,VTA-242745,-1,28.67,28.67,304,303,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-01,1,VTA-140221,-3,28.67,86.01,303,300,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-03,1,VTA-198098,-3,28.67,86.01,300,297,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-04,1,VTA-181368,-4,28.67,114.68,297,293,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-04,1,VTA-150877,-4,28.67,114.68,293,289,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-06,1,VTA-045276,-3,28.67,86.01,289,286,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-14,1,VTA-217498,-4,28.67,114.68,286,282,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-16,1,VTA-078087,-4,28.67,114.68,282,278,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_ENTRADA,2025-07-23,1,COMP-000008,122,28.67,3497.7400000000002,278,400,Compra periódica,Compra regular a proveedor
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-23,1,VTA-077538,-2,28.67,57.34,400,398,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-24,1,VTA-104790,-3,28.67,86.01,398,395,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-28,1,VTA-171672,-1,28.67,28.67,395,394,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-30,1,VTA-059136,-4,28.67,114.68,394,390,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-30,1,VTA-138702,-1,28.67,28.67,390,389,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-30,1,VTA-028154,-1,28.67,28.67,389,388,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-04,1,VTA-113007,-3,28.67,86.01,388,385,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-05,1,VTA-060255,-1,28.67,28.67,385,384,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-06,1,VTA-221765,-2,28.67,57.34,384,382,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-07,1,VTA-240829,-2,28.67,57.34,382,380,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-10,1,VTA-194968,-3,28.67,86.01,380,377,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-12,1,VTA-123169,-4,28.67,114.68,377,373,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-16,1,VTA-166577,-2,28.67,57.34,373,371,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-17,1,VTA-240844,-2,28.67,57.34,371,369,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-20,1,VTA-112960,-1,28.67,28.67,369,368,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-21,1,VTA-091381,-2,28.67,57.34,368,366,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-31,1,VTA-019028,-3,28.67,86.01,366,363,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-31,1,VTA-076179,-1,28.67,28.67,363,362,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-09-04,1,VTA-198036,-3,28.67,86.01,362,359,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-09-06,1,VTA-017789,-2,28.67,57.34,359,357,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-09-07,1,VTA-107579,-3,28.67,86.01,357,354,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-09-15,1,VTA-076850,-4,28.67,114.68,354,350,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-09-19,1,VTA-069855,-1,28.67,28.67,350,349,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-09-28,1,VTA-109529,-1,28.67,28.67,349,348,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-10-05,1,VTA-234041,-1,28.67,28.67,348,347,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-10-08,1,VTA-024131,-3,28.67,86.01,347,344,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-10-15,1,VTA-094494,-2,28.67,57.34,344,342,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-10-16,1,VTA-030825,-1,28.67,28.67,342,341,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-10-18,1,VTA-192958,-2,28.67,57.34,341,339,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-10-23,1,VTA-112440,-1,28.67,28.67,339,338,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-10-26,1,VTA-022810,-2,28.67,57.34,338,336,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-10-27,1,VTA-000731,-2,28.67,57.34,336,334,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-10-30,1,VTA-048721,-2,28.67,57.34,334,332,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-11-02,1,VTA-053793,-3,28.67,86.01,332,329,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-11-02,1,VTA-185084,-3,28.67,86.01,329,326,Venta de producto,Venta desde OroCommerce
1,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-11-09,1,VTA-170466,-3,28.67,86.01,326,323,Venta de producto,Venta desde OroCommerce
